SubjektUri,SubjektDe,SubjektEn,SubjektAltDe,SubjektAltEn,SubjektTyp ,Relation,Objekt,SeiteRelation,RestrictionOnProperty,RestrictionObject,RestrictionType,Definition,SeiteDefinition,Kapitel,Kommentar
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedInIn,Entwicklungsmethode,someValuesFrom,,19,ERMOD,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedInIn,Managementsystem,someValuesFrom,,19,ERMOD,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedInIn,InformationsrechtlicheInfrastruktur,someValuesFrom,,19,ERMOD,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedInIn,Standard,someValuesFrom,,19,ERMOD,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedInIn,Norm,someValuesFrom,,19,ERMOD,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedInIn,Leitfaden,someValuesFrom,,19,ERMOD,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedInIn,Referenzmodell,someValuesFrom,,19,ERMOD,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isAssociatedWith,CloudComputing,someValuesFrom,,20,ERMOD,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isAssociatedWith,InfrastructureasaService,someValuesFrom,,20,ERMOD,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedIn,Komponente,someValuesFrom,,97,,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isAssociatedWith,Architektur,someValuesFrom,,44,,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isAssociatedWith,einheitlicherBauplan,someValuesFrom,,44,,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isAssociatedWith,Inselloesung,someValuesFrom,,44,,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:supports,schnellaendemdenAnfordemngenderInformationsnachfrager,someValuesFrom,,44,,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:supports,Wettbewerbsbedingung,someValuesFrom,,44,,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:supports,technischerFortschritt,someValuesFrom,,44,,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isAssociatedWith,fachlicheAnforderung,someValuesFrom,,44,,
Informationsinfrastruktur,Informationsinfrastruktur,,,,EntityType,,,,meta:isAssociatedWith,wirtschaftlicheAnfordemng,someValuesFrom,,44,,
Informationsmanagement,Informationsmanagement,Information Management,,,Function,,,17,meta:uses,InformationEngineering,someValuesFrom,,,ERMOD,
Informationsmanagement,Informationsmanagement,,,,Function,,,22,meta:increases,Leistungspotenzial,someValuesFrom,,,ERMOD,
Informationsmanagement,Informationsmanagement,,,,Function,,,22,meta:increases,Erfolgspotenzial,someValuesFrom,,,ERMOD,
Informationsmanagement,Informationsmanagement,,,,Function,,,,,,,"Informationsmanagement ist primär Leitungshandeln, das unter Beachtung relevanter rechtlicher, zumeist gar nicht IT-spezifischer Regelungen (Gesetze und Rechtsprechung) erfolgt wie gewerblicher Rechtsschutz, Urheber- und Wettbewerbsrecht sowie auch Strafrecht.",68,RECHT,
Informationsmanager,Informationsmanager,,,,Role,,,44,meta:isResponsibleForFunction,LeitungsaufgabeDerInformationsinfrastruktur,someValuesFrom,,,,
Informationsmanager,Informationsmanager,,,,Role,skos:closeMatch,CIO,32,,,,,,,
Informationsmanager,Informationsmanager,,IT-Manager;CIO,,Role,,,,,,,,241;32,,
Informationsrecht,Informationsrecht,,"IT-Recht, Rechtsinformatik, (Daten- und) Informatikrecht, rechtliche Aspekte der Informatik",,EntityType,,,,,,,"Mit Informationsrecht werden die verfassungs-, verwaltungs- und handelsrechtlichen Rechtsnormen bezeichnet, die im Zusammenhang mit der IT von Bedeutung sind, einschließlich der Rechtssprechung dazu.",68,RECHT,
InformationsrechtlicheInfrastruktur,Informationsrechtliche Infrastruktur,"Information Law Infrastructure, Infrastrukturrecht",,,EntityType,,,,,,,,19,ERMOD,"Sorry, ich weiß dass das ein ziemlich merkwürdiges Konzept ist… LL"
Informationssystem,Informationssystem,,,,EntityType,rdfs:subClassOf,Ressource,,,,,,57,GOVER,
Informationssystem,Informationssystem,,,,EntityType,,,,meta:isAssociatedWith,einheitlicherBauplan,someValuesFrom,,44,,
Informationssystem,Informationssystem,,,,EntityType,,,,meta:isAssociatedWith,Rahmenbedingung,someValuesFrom,,44,,
Informationssystem,Informationssystem,,,,EntityType,,,,meta:supports,schnellaendemdenAnfordemngenderInformationsnachfrager,someValuesFrom,,44,,
Informationssystem,Informationssystem,,,,EntityType,,,,meta:supports,Wettbewerbsbedingung,someValuesFrom,,44,,
Informationssystem,Informationssystem,,,,EntityType,,,,meta:supports,technischerFortschritt,someValuesFrom,,44,,
Informationssystem,Informationssystem,,,,EntityType,,,,meta:isAssociatedWith,strategischeZiele,someValuesFrom,,44,,
Informationssystem,Informationssystem,,,,EntityType,,,,meta:isAssociatedWith,fachlicheAnforderung,someValuesFrom,,44,,
Informationssystem,Informationssystem,,,,EntityType,,,,meta:isAssociatedWith,wirtschaftlicheAnfordemng,someValuesFrom,,44,,
Informationssystemarchitektur,Informationssystemarchitektur,Information Systems Architecture,,,EntityType,rdfs:subClassOf,Teilarchitektur,,,,,"Modell der informationstechnischen Infrastruktur, der Daten und Anwendungsprogramme, der von dem Informationssystem unterstützten Aufgaben sowie der dazu benötigten Aufbau- und Ablauforganisation des entsprechenden Unternehmensteils. Eine Informationssystemarchitektur ist ein Modell der informationstechnischen Infrastruktur, der Daten und Anwendungsprogramme, der von dem Informationssystem unterstützten Aufgaben sowie der dazu benötigten Aufbau- und Ablauforganisation des entsprechenden Unternehmensteils.",43;47,ARCHI,
,,,,,,,,,,,,,,,
Informationsverteilung,Informationsverteilung,,,,EntityType,,,,meta:uses,Informationsinfrastruktur,someValuesFrom,,17,ERMOD,
Informationsverteilung,Informationsverteilung,Distribution of Information,,,Function,,,,,,,,17,ERMOD,
InformationSystemsArchitectures,TOGAF-Phase C,Information Systems Architectures,,,EntityType,,,,,,,"Phase C ""Information Systems Architectures"" hat zum
Ziel, Ziel-Architekturen für Daten und Anwendungssysteme zu entwickeln, welche die sich aus der Geschäftsarchitektur ergebenden Anfordemngen erfüllen können. ",50,ARCHI,
InformationTechnologyInfrastructureLibrary,Information Technology Infrastructure Library,,,,EntityType,rdfs:subClassOf,Standard,,,,,Information Technology Infrastructure Library; Leitfaden für das IT-Servicemanagement.,29,ERMOD,
Infrastruktur,Infrastruktur,,,,EntityType,rdfs:subClassOf,Ressource,,,,,,57,GOVER,
Infrastrukturanalyse,Infrastrukturanalyse,,Analyse der Informationsinfrastruktur,,Function,,,,meta:updates,Erfolgspotenzial,someValuesFrom,"Zweck der Infrastrukturanalyse ist es, ihr gegenwärtiges Erfolgspotenzial zu messen, um ihre Stärken und Schwächen im Hinblick auf die Eneichung der strategischen Unternehmensziele
und damit auch ihre Fähigkeit festzustellen, das Leistungspotenzial der Informationsfunktion auszuschöpfen (Analyse des Istzustands).",96,,
Infrastrukturanalyse,Infrastrukturanalyse,,,,Function,,,96,meta:uses,Komponentenanalyse,someValuesFrom,,,,
Infrastrukturanalyse,Infrastrukturanalyse,,,,Function,,,96,meta:uses,Eigenschaftsanalyse,someValuesFrom,,,,
Inkrementalitaetsprinzip,Inkrementalitätsprinzip,,,,,rdfs:subClassOf,Architekturprinzip,,,,,"Das Inkrementalitätsprinzip legt nahe, eine Architektur inkrementeIl, d. h. Schritt für Schritt zu entwickeln.",52,ARCHI,
Inkrementalitaetsprinzip,Inkrementalitätsprinzip,,,,EntityType,rdfs:subClassOf,Gestaltungsprinzip,,,,,"Das Inkrementalitätsprinzip
legt nahe, eine Architektur inkrementeIl, d. h. Schritt für Schritt zu entwickeln",52,,
Innovationsdenken,Innovationsdenken,Innovative Thinking,,,EntityType,,,,,,,"Innovationsdenken heißt, dass das Managementhandeln darauf ausgerichtet ist, auf neuen Erkenntnissen beruhende Änderungen zu bewirken, die zu neuartigen Realisierungen führen.",21,ERMOD,
Innovationspotenzial,Innovationspotenzial,,,,EntityType,,,,,,,,116,,
Innovationspotenzial,Innovationspotenzial,,,,EntityType,,,,meta:isBasedOn,Technologie,someValuesFrom,,116,,
Innovationsstrategie,Innovationsstrategie,,,,EntityType,,,,,,,,120,,
Innovationsstrategie,Innovationsstrategie,,,,EntityType,,,,meta:increases,Innovationspotenzial,someValuesFrom,,120,,
Integration,Integration,,,,EntityType,rdfs:subClassOf,Potenzialfaktor,,,,,,99,,
IntegrationvonInformationssystemen,Integration von Informationssystemen,,,,Function,,,,meta:isDecomposedIn,EnterpriseApplicationIntegration,someValuesFrom,,45,,
IntegrationvonInformationssystemen,Integration von Informationssystemen,,,,Function,,,,meta:isDecomposedIn,SupplyChainManagements,someValuesFrom,,45,,
IntegrationvonInselloesungen,Integration von Insellösungen,,,,Function,,,,meta:isAssociatedWith,hoheKosten,someValuesFrom,,44,,
IntegrationvonInselloesungen,Integration von Insellösungen,,,,Function,,,,meta:isAssociatedWith,Redundanzen,someValuesFrom,,44,,
IntegrationvonInselloesungen,Integration von Insellösungen,,,,Function,,,,meta:isAssociatedWith,Qualitaetsproblem,someValuesFrom,,44,,
Integritaet,Integrität,,,,EntityType,,,,,,,IT lässt ein unberechtigtes Verändern nicht zu oder ermöglicht die Identifizierung unberechtigter Veränderungen,108,,
Integritaet,Integrität,,,,EntityType,rdfs:subClassOf,ItSicherheitsanforderung,,,,,,108,,
Integrity,Integrity,,,,EntityType,rdfs:subClassOf,COBITInformationCriterion,,,,,"Informationen sind fehlerfrei, vollständig und aussagekräftig.",61,GOVER,Integrität
InternetRecherche,Internet-Recherche,,,,EntityType,rdfs:subClassOf,Beobachtungsobjekt,,,,,,98,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Inventory(What?),Inventory (What?),,,,EntityType,rdfs:subClassOf,Frage,,,,,,48,,
InvestmentManagement,Investment Management,Val IT Investment Management,,,Function,rdfs:subClassOf,ValItAufgabenbereich,,,,,,63,GOVER,
ISACA,ISACA ,Information Systems Audit and Control Association,,,Role,,,,,,,"Information Systems Audit and Control Association; internationaler Berufsverband für IT-Prüfungswesen, -Revision und -Sicherheit",55,GOVER,
ISO/IEC38500,ISO/IEC38500,,,,EntityType,,,,meta:isAssociatedWith,ItGovernance,someValuesFrom,"definiert Corporate Governance of IT: ""The system ",56,GOVER,
IstArchitektur,Ist-Architektur,Current Architecture,,,EntityType,rdfs:subClassOf,Architektur,,,,,Beschreibt den tatsächlichen Zustand eines Systems.,45,ARCHI,
IstArchitektur,Ist-Architektur,,,,EntityType,,,,meta:isBasedOn,IstZustand,someValuesFrom,,45,ARCHI,
IstZustand,Ist-Zustand,,,,EntityType,,,,,,,,45,ARCHI,
Istzustand,Istzustand,current system,,,EntityType,,,,,,,"Gesamtheit der technischen, organisatorischen, personellen,
sozialen und rechtlichen Bedingungen und Regelungen eines bestehenden Systems",91,,
ItAbteilungLeitung,IT-Abteilung-Leitung,,,,Role,,,200,meta:isInvolvedIn,Controlling,someValuesFrom,,,,
ItArchitekt,IT-Architekt,,,,Role,rdfs:subClassOf,Stellenbild,,,,,,33,STELL,
ItController,IT-Controller,,,,Role,rdfs:subClassOf,Stellenbild,,,,,,33,STELL,
ItController,IT-Controller,,,,Role,rdfs:subClassOf,Berufsbild,,,,,,33,STELL,
ItController,IT-Controller,IT Controller,,,Role,,,,,,,"IT -Controller sind Aufgabenträger für die Aufgabe, dem Linienmanagement und dem IT-Management die Informationen sowie die Grundsätze, Methoden und Instrumente zur Verfügung zu stellen, die für die Planung, Überwachung und Steuerung der IT erforderlich sind.",37,STELL,
ItController,IT-Controller,,,,Role,rdfs:subClassOf,Stellenbild,,,,,,37,STELL,
ItController,IT-Controller,,,,Role,,,,meta:isResponsibleForFunction,ItControlling,someValuesFrom,,37,STELL,
ItControllingZiel,IT-Controlling-Ziel,,,,EntityType,,,,,,,,104,,
ItControllingZiel,IT-Controlling-Ziel,,,,EntityType,,,,meta:isBasedOn,StrategischesItZiel,someValuesFrom,,104,,
ItDiagnose,IT-Diagnose,,,,Function,,,,meta:isAssociatedWith,Infrastrukturanalyse,someValuesFrom,"Eine spezifische Vorgehensweise der Situationsanalyse mit dem Schwerpunkt Analyse der
Infonnationsinfrastruktur ist die so genannte IT-Diagnose. (Zur Vorgehensweise vgl. Lerneinheit
FSSIT in der 9. Auflage oder auf der Webseite dieses Lehr- und Handbuchs.) Eine
IT-Diagnose durchzuführen, ist anspruchsvoll und aufwendig und aus verschiedenen Gründen
(z. B. Zeitbedarf, Kosten, Personalbedarf nach Qualifikation und Ausmaß) nicht immer
möglich. Heinl'ichlPomberger (1995) berichten über Befunde zum Diagnoseaufwand. Der
Aufwand wird reduziert, indem für die Komponentenanalyse und/oder die Eigenschaftsanalyse
eine geringere Anzahl Metriken als im Idealfall verwendet wird, dass bei der Komponentenanalyse
nur Stichproben (z. B. bestimmte Anwendungssysteme oder Teile von Anwendungssystemen
- wie Software oder Datenbasen - oder von Benutzerarbeitsplätzen)
bzw. dass bei der Eigenschaftsanalyse nur Eigenschaften mit strategischem Zielcharakter
untersucht werden (z. B. Wirksamkeit, Wütschaftlichkeit und Sicherheit). Entscheidungen
dazu werden am Untersuchungsziel ausgerichtet und orientieren sich insbesondere daran, für
welche Entscheidungen die Befunde Infonnation liefern sollen (z. B. zum Erkennen von
Sanierungsbedarf oder zur BeUlteilung des Weltbeitrags der IT).",98,,
ItDiagnose,IT-Diagnose,,,,Function,,,,meta:isAssociatedWith,Diagnoseaufwand,someValuesFrom,,98,,
ItEinsatz,IT-Einsatz,IT Deployment,,,EntityType,,,,,,,,55,GOVER,
,,,,,,,,,,,,,,,
ItGovernance,IT-Governance ,,,,EntityType,,,,,,,"IT-Governance ist Teil der Corporate Governance, der auf die IT bezogen ist. --- ""The system by which the current and future use of IT is directed and controlled. Coporate governance of IT involves evaluating and directing the use of IT to support the organization and monitoring this use to achieve plans. IT includes the strategy and policies for using IT within an organization."" (ISO/IEC38500","55, 56",GOVER,
ItGovernance,IT-Governance ,Corporate Governance of IT,,,EntityType,,,,meta:isAssociatedWith,ItEinsatz,someValuesFrom,,56,GOVER,
ItGovernanceAufgabe,IT-Governance-Aufgabe,IT Governance Function,,,Function,,,,,,,,56,GOVER,
ItGovernanceAufgabe,IT-Governance-Aufgabe,,,,Function,,,,meta:uses,ItGovernancePrinzip,someValuesFrom,,58,GOVER,
ItGovernanceInstitute,IT Governance Institute,ITGI,,,Role,,,,meta:isResponsibleForEntityType,COBIT,someValuesFrom,"IT Governance Institute; Institut, das Hilfsmittel für IT-Governance – insbesondere COBIT – entwickelt und pflegt.",55,GOVER,
ItGovernanceInstitute,IT Governance Institute,ITGI,,,Role,,,,meta:isAssociatedWith,ItGovernance,someValuesFrom,,55,GOVER,
ItGovernanceInstitute,IT Governance Institute,,,,Role,,,,meta:isResponsibleForEntityType,ValIt,someValuesFrom,,55,GOVER,
ItGovernancePrinzip,IT-Governance-Prinzip,Principle of IT Governance,,,EntityType,,,,,,,"Zu diesem Zweck werden in der Norm [ISO/IEC 38500] sechs Prinzipien formuliert:
• Verantwortung (responsibility): Einrichtung von Verantwortungsbereichen für die IT.
• Strategie (strategy): Ausrichtung der IT auf die Unternehmensstrategie.
• Beschaffung (acquisition): Etablierung nachvollziehbarer Entscheidungsprozesse für IT-Investitionen.
• Leistung (performance): Sicherstellung der Leistungsfähigkeit der IT.
• Konformität (conformance): Einhaltung relevanter Bestimmungen.
• Menschlichkeit (human behaviour): Beachtung der Bedürfnisse derjenigen, die vom IT-Einsatz betroffen sind.",58,GOVER,
ItIL,ITIL ,Information Technology Infrastructure Library,,,EntityType,rdfs:subClassOf,ComplianceRegel,68,,,,Information Technology Infrastructure Library; Leitfaden für das IT-Servicemanagement.,Website;67,RECHT,
ItIL,ITIL,,,,EntityType,rdfs:subClassOf,Referenzmodell,,,,,,29,ERMOD,
ItIL,ITIL,,,,EntityType,,,,,,,"ITIL = Information Technology Infrastructure Library, ein seit 1989 eingetragenes Warenzeichen
des OGC = Office of Government Commerce, war zunächst nur eine Sammlung von
best practices und ist heute ein De-facto-Standard zur Planung, Erbringung und Unterstützung
von IT-Dienstleistungen",29,ERMOD,
ItIL,ITIL ,Information Technology Infrastructure Library,,,EntityType,rdfs:subClassOf,ComplianceRegel,68,,,,Information Technology Infrastructure Library; Leitfaden für das IT-Servicemanagement.,Website;67,RECHT,
ItLeitbild,IT-Leitbild,IT Mission Statement,,,EntityType,,,,meta:isBasedOn,Unternehmensleitbild,someValuesFrom,,21,ERMOD,
ItLeitbild,IT-Leitbild,,,,EntityType,,,,,,,,111,,
ItManagement,IT-Management,,,,Function,,,56,meta:uses,ItGovernance,someValuesFrom,,,GOVER,
ItManager,IT-Manager,IT Manager; IT-Leiter;RZ-Leiter,,,Role,,,31;Website,meta:isResponsibleForFunction,AdministrativesInformationsmanagement,someValuesFrom,"überwiegend informationstechnisch ausgerichtete Führungskraft, die primär administrative Führungsaufgaben wahrnimmt (z. B. RZ-Leiter).",,STELL,
ItManager,IT-Manager,,,,Role,rdfs:subClassOf,Stelle,31;35,,,,,,,
ItRevision,IT-Revision,,,,Function,,,,,,,,37,,
ItRevisor,IT-Revisor,"IT-Revisor, IT-Auditor, IT- und Business Auditor, IT Auditor, IT-Prüfer",,,Role,,,,,,,"IT-Revisor (IT-Auditor, IT- und Business Auditor, IT-Prüfer) sind Aufgabenträger für die Aufgabe, die Einhaltung anwendungsspezifIscher unternehmensexterner (z. B. gesetzlicher) und unternehmensinterner (z. B. organisatorischer) Regeln der IT sowie die Qualität der informationstechnischen Realisierung und Abwicklung von Anwendungen des Finanz- und Rechnungswesens einschließlich der diesen vorgelagerten Anwendungen zu prüfen.",37,STELL,
ItRevisor,IT-Revisor,,,,Role,rdfs:subClassOf,Stellenbild,,,,,,37,STELL,
ItRevisor,IT-Revisor,,,,Role,,,,meta:isResponsibleForFunction,ItRevision,someValuesFrom,,37,STELL,
ItRevisor,IT-Revisor,,,,Role,,,,meta:isResponsibleForFunction,Qualitaetssicherung,someValuesFrom,,37,STELL,
ItSicherheitsanforderung,IT-Sicherheitsanforderung,,,,EntityType,,,,,,,,107,,
ItSicherheitsanforderung,IT-Sicherheitsanforderung,,,,EntityType,rdfs:subClassOf,Zielmassstab,,,,,,107,,
ItStrategie,IT-Strategie,,,,EntityType,,,114,meta:isDecomposedIn,Strategieobjekte,someValuesFrom,,,,
ItStrategie,IT-Strategie,,,,EntityType,,,114,meta:isDecomposedIn,Strategiecharakter,someValuesFrom,,,,
,IT-Strategie,,,,EntityType,,,114,meta:isDecomposedIn,Strategiestruktur,someValuesFrom,,,,
ItStrategie,IT-Strategie,,,,EntityType,,,120,meta:isDecomposedIn,Sicherheitsstrategie,someValuesFrom,,,,hinzugefügt
ItStrategie,IT-Strategie,,,,EntityType,,,120,meta:isDecomposedIn,Innovationsstrategie,someValuesFrom,,,,hinzugefügt
ItStrategie,IT-Strategie,,,,EntityType,,,120,meta:isDecomposedIn,Evaluierungsstrategie,someValuesFrom,,,,hinzugefügt
